%time,field.header.seq,field.header.stamp,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w,field.twist.twist.linear.x,field.twist.twist.linear.y,field.twist.twist.linear.z,field.twist.twist.angular.x,field.twist.twist.angular.y,field.twist.twist.angular.z
1609045629030587858,2957,1609045629030587858,-3.13466,-2.89609,-4.82974,-0.0168805,0.0149532,0.903545,0.4279,0,0,0,0,0,0
1609045629133822001,2958,1609045629133822001,-3.13569,-2.92479,-4.83304,-0.0172011,0.0135792,0.899978,0.435385,0,0,0,0,0,0
1609045629237241627,2959,1609045629237241627,-3.15468,-2.95372,-4.84249,-0.0171211,0.00509443,0.896462,0.44276,0,0,0,0,0,0
1609045629339880660,2960,1609045629339880660,-3.18517,-2.97793,-4.84749,-0.0158806,0.00859108,0.891869,0.451934,0,0,0,0,0,0
1609045629442762961,2961,1609045629442762961,-3.20532,-2.99516,-4.85349,-0.0163072,0.0078396,0.887229,0.460975,0,0,0,0,0,0
1609045629545802366,2962,1609045629545802366,-3.22809,-3.00765,-4.85726,-0.0143687,0.0108785,0.882553,0.469867,0,0,0,0,0,0
1609045629649006891,2963,1609045629649006891,-3.25624,-3.00772,-4.86095,-0.0127612,0.0130876,0.877411,0.479391,0,0,0,0,0,0
1609045629752113210,2964,1609045629752113210,-3.31037,-3.01878,-4.86312,-0.0126884,0.0106341,0.872803,0.487791,0,0,0,0,0,0
1609045629924284290,2965,1609045629924284290,-3.3669,-3.03038,-4.85931,-0.0122049,0.011749,0.867598,0.496977,0,0,0,0,0,0
1609045629924284290,2966,1609045629924284290,-3.40931,-3.03919,-4.85355,-0.0118443,0.0117806,0.864202,0.502868,0,0,0,0,0,0
1609045630027308902,2967,1609045630027308902,-3.44875,-3.0459,-4.85264,-0.011217,0.0136794,0.858511,0.512491,0,0,0,0,0,0
1609045630130498424,2968,1609045630130498424,-3.5001,-3.06463,-4.83968,-0.0106836,0.0148863,0.853477,0.520809,0,0,0,0,0,0
1609045630233740804,2969,1609045630233740804,-3.55228,-3.0841,-4.83561,-0.0106151,0.0148179,0.8484,0.529041,0,0,0,0,0,0
1609045630336680751,2970,1609045630336680751,-3.60612,-3.09821,-4.81723,-0.00971173,0.0165104,0.84341,0.53693,0,0,0,0,0,0
1609045630439758267,2971,1609045630439758267,-3.66285,-3.10482,-4.80688,-0.00984024,0.0189328,0.836981,0.546815,0,0,0,0,0,0
1609045630542899555,2972,1609045630542899555,-3.72901,-3.11802,-4.79709,-0.00950562,0.0161768,0.831299,0.555509,0,0,0,0,0,0
1609045630645964179,2973,1609045630645964179,-3.79777,-3.12298,-4.78566,-0.0106489,0.0193084,0.825296,0.564269,0,0,0,0,0,0
1609045630748944090,2974,1609045630748944090,-3.86719,-3.1458,-4.79196,-0.0134204,0.0163846,0.821113,0.570372,0,0,0,0,0,0
1609045630851791427,2975,1609045630851791427,-3.96885,-3.1934,-4.90332,-0.0193788,0.00720335,0.816795,0.576558,0,0,0,0,0,0
1609045630922042721,2976,1609045630922042721,-4.04821,-3.22157,-4.97054,-0.0260966,0.00196599,0.815,0.578869,0,0,0,0,0,0
1609045631023788368,2977,1609045631023788368,-4.08663,-3.22332,-5.00625,-0.0308846,-0.00178663,0.813901,0.58018,0,0,0,0,0,0
1609045631127014841,2978,1609045631127014841,-4.16102,-3.2265,-4.98366,-0.0367196,-0.00268133,0.81329,0.580693,0,0,0,0,0,0
1609045631230299108,2979,1609045631230299108,-4.24441,-3.22254,-4.89125,-0.0372014,-0.00116616,0.812995,0.581079,0,0,0,0,0,0
1609045631333429300,2980,1609045631333429300,-4.29802,-3.22643,-4.83835,-0.0342315,-0.00216696,0.812503,0.581947,0,0,0,0,0,0
1609045631437030475,2981,1609045631437030475,-4.33528,-3.22221,-4.76532,-0.0328044,0.00514448,0.813443,0.580696,0,0,0,0,0,0
1609045631539735014,2982,1609045631539735014,-4.35959,-3.22166,-4.69598,-0.0328599,0.00444107,0.813049,0.58125,0,0,0,0,0,0
1609045631642865018,2983,1609045631642865018,-4.42041,-3.22185,-4.56071,-0.029106,0.0113746,0.813024,0.581391,0,0,0,0,0,0
1609045631745910691,2984,1609045631745910691,-4.46648,-3.22569,-4.43438,-0.0275346,0.0156916,0.813358,0.5809,0,0,0,0,0,0
1609045631848702513,2985,1609045631848702513,-4.5227,-3.24083,-4.34356,-0.026727,0.011139,0.813217,0.581239,0,0,0,0,0,0
1609045631952472459,2986,1609045631952472459,-4.59228,-3.25736,-4.29522,-0.0292409,0.0125898,0.81272,0.581783,0,0,0,0,0,0
1609045632022810551,2987,1609045632022810551,-4.65561,-3.26767,-4.2651,-0.0288016,0.0151116,0.813138,0.581161,0,0,0,0,0,0
1609045632124341850,2988,1609045632124341850,-4.69045,-3.2743,-4.28057,-0.0272321,0.00969913,0.81337,0.581028,0,0,0,0,0,0
1609045632227525767,2989,1609045632227525767,-4.71736,-3.28922,-4.29543,-0.0277909,0.00721116,0.813714,0.580556,0,0,0,0,0,0
1609045632330741232,2990,1609045632330741232,-4.75133,-3.30027,-4.33681,-0.0303148,0.00357965,0.81362,0.580595,0,0,0,0,0,0
1609045632433870029,2991,1609045632433870029,-4.79793,-3.31547,-4.36153,-0.0328683,-0.00233427,0.81385,0.58014,0,0,0,0,0,0
1609045632536964334,2992,1609045632536964334,-4.84162,-3.33746,-4.38933,-0.0323412,-0.00287542,0.81376,0.580293,0,0,0,0,0,0
1609045632639221144,2993,1609045632639221144,-4.86589,-3.34369,-4.42169,-0.0319832,-0.00032599,0.813499,0.580686,0,0,0,0,0,0
1609045632743038329,2994,1609045632743038329,-4.87727,-3.35328,-4.4515,-0.0302544,-0.00220126,0.813486,0.580792,0,0,0,0,0,0
1609045632845388854,2995,1609045632845388854,-4.89214,-3.3585,-4.47168,-0.0310582,-0.00497409,0.813974,0.580049,0,0,0,0,0,0
1609045632948877360,2996,1609045632948877360,-4.91539,-3.36542,-4.4965,-0.032392,-0.00648595,0.813702,0.580342,0,0,0,0,0,0
1609045633052278649,2997,1609045633052278649,-4.93182,-3.37177,-4.51456,-0.0335729,-0.00670829,0.813634,0.580368,0,0,0,0,0,0
1609045633122410880,2998,1609045633122410880,-4.92427,-3.37081,-4.54006,-0.0344846,-0.00754454,0.813464,0.580543,0,0,0,0,0,0
1609045633224373562,2999,1609045633224373562,-4.89977,-3.36927,-4.55163,-0.0341714,-0.00476145,0.813403,0.580677,0,0,0,0,0,0
1609045633327539784,3000,1609045633327539784,-4.87828,-3.36755,-4.5564,-0.0329798,0.00160567,0.813326,0.580871,0,0,0,0,0,0
1609045633430003517,3001,1609045633430003517,-4.85647,-3.34864,-4.53675,-0.0311419,0.00745244,0.812823,0.58163,0,0,0,0,0,0
1609045633533881151,3002,1609045633533881151,-4.85132,-3.3506,-4.53941,-0.0282197,0.0111846,0.812073,0.582766,0,0,0,0,0,0
1609045633636425325,3003,1609045633636425325,-4.84754,-3.34958,-4.54074,-0.0260739,0.0142925,0.811732,0.583273,0,0,0,0,0,0
1609045633739696136,3004,1609045633739696136,-4.83558,-3.34966,-4.55825,-0.0242815,0.0140131,0.81242,0.582398,0,0,0,0,0,0
1609045633842940097,3005,1609045633842940097,-4.8235,-3.3572,-4.59547,-0.0251006,0.0130853,0.813065,0.581484,0,0,0,0,0,0
1609045633945507380,3006,1609045633945507380,-4.83255,-3.37751,-4.67312,-0.0279721,0.0097182,0.812416,0.582326,0,0,0,0,0,0
1609045634049025345,3007,1609045634049025345,-4.818,-3.39337,-4.75457,-0.0366205,0.00817689,0.81258,0.581641,0,0,0,0,0,0
1609045634152155333,3008,1609045634152155333,-4.7961,-3.40107,-4.82059,-0.0421446,0.0121621,0.812912,0.580733,0,0,0,0,0,0
1609045634222288346,3009,1609045634222288346,-4.75766,-3.4068,-4.84913,-0.0441832,0.0140597,0.812189,0.581549,0,0,0,0,0,0
1609045634324162122,3010,1609045634324162122,-4.73408,-3.42341,-4.84986,-0.0447152,0.0134554,0.812133,0.581601,0,0,0,0,0,0
1609045634427396472,3011,1609045634427396472,-4.69994,-3.44794,-4.85838,-0.0442894,0.014365,0.812204,0.581513,0,0,0,0,0,0
1609045634530552175,3012,1609045634530552175,-4.67747,-3.47494,-4.87719,-0.0480541,0.0148437,0.812028,0.581447,0,0,0,0,0,0
1609045634633633938,3013,1609045634633633938,-4.67945,-3.5077,-4.88054,-0.0515806,0.0160457,0.811651,0.581639,0,0,0,0,0,0
1609045634737065362,3014,1609045634737065362,-4.68577,-3.57842,-4.86243,-0.0484109,0.0148756,0.815408,0.576666,0,0,0,0,0,0
1609045634839785894,3015,1609045634839785894,-4.65849,-3.63605,-4.80955,-0.044744,0.00871583,0.81344,0.57986,0,0,0,0,0,0
1609045634942913321,3016,1609045634942913321,-4.58268,-3.6731,-4.74163,-0.0360448,0.000439044,0.813435,0.580538,0,0,0,0,0,0
1609045635046091580,3017,1609045635046091580,-4.48906,-3.69505,-4.66661,-0.0267896,-0.00240229,0.813565,0.580851,0,0,0,0,0,0
1609045635149029104,3018,1609045635149029104,-4.41025,-3.69508,-4.59642,-0.0204456,0.000562608,0.813596,0.581071,0,0,0,0,0,0
1609045635252084756,3019,1609045635252084756,-4.33965,-3.68786,-4.5369,-0.015284,0.00380855,0.812973,0.582089,0,0,0,0,0,0
1609045635322249638,3020,1609045635322249638,-4.30981,-3.68452,-4.50208,-0.0136229,0.00639095,0.812034,0.583416,0,0,0,0,0,0
1609045635423913227,3021,1609045635423913227,-4.3034,-3.70877,-4.47701,-0.0121902,0.00838173,0.811603,0.584022,0,0,0,0,0,0
1609045635527140710,3022,1609045635527140710,-4.28923,-3.75352,-4.46102,-0.0123647,0.0105364,0.810961,0.584875,0,0,0,0,0,0
1609045635630342000,3023,1609045635630342000,-4.25468,-3.80305,-4.52491,-0.0103373,0.00607088,0.811315,0.584486,0,0,0,0,0,0
1609045635733671010,3024,1609045635733671010,-4.21149,-3.84635,-4.68053,-0.0166162,-0.00433052,0.812219,0.5831,0,0,0,0,0,0
1609045635837203514,3025,1609045635837203514,-4.1966,-3.91008,-4.8153,-0.0289536,-0.0203125,0.811756,0.582925,0,0,0,0,0,0
1609045635939998641,3026,1609045635939998641,-4.15698,-3.94242,-4.8258,-0.0349946,-0.0237365,0.810745,0.583871,0,0,0,0,0,0
1609045636043085515,3027,1609045636043085515,-4.08011,-3.94249,-4.74392,-0.0380606,-0.0206712,0.810543,0.584075,0,0,0,0,0,0
1609045636146145888,3028,1609045636146145888,-3.99081,-3.93033,-4.6795,-0.0362026,-0.0176194,0.810872,0.583837,0,0,0,0,0,0
1609045636249494031,3029,1609045636249494031,-3.90749,-3.91719,-4.61961,-0.0345718,-0.0161682,0.810867,0.583985,0,0,0,0,0,0
1609045636352082686,3030,1609045636352082686,-3.83841,-3.91732,-4.56562,-0.0315222,-0.0126817,0.811128,0.583881,0,0,0,0,0,0
1609045636422372625,3031,1609045636422372625,-3.76923,-3.92714,-4.50763,-0.0300331,-0.00998798,0.811149,0.583982,0,0,0,0,0,0
1609045636524066090,3032,1609045636524066090,-3.73173,-3.93355,-4.47394,-0.0306157,-0.00906883,0.811119,0.584009,0,0,0,0,0,0
1609045636627217324,3033,1609045636627217324,-3.67597,-3.93648,-4.46421,-0.0303675,-0.00978257,0.810388,0.585025,0,0,0,0,0,0
1609045636730317242,3034,1609045636730317242,-3.61903,-3.93567,-4.43788,-0.0333918,-0.011723,0.809561,0.585968,0,0,0,0,0,0
1609045636833539915,3035,1609045636833539915,-3.54109,-3.92778,-4.4091,-0.0325429,-0.0110815,0.809806,0.585689,0,0,0,0,0,0
1609045636936694314,3036,1609045636936694314,-3.44421,-3.9057,-4.38568,-0.0324537,-0.0114037,0.809809,0.585685,0,0,0,0,0,0
1609045637039661589,3037,1609045637039661589,-3.34179,-3.87064,-4.34839,-0.0277941,-0.00370574,0.810573,0.584965,0,0,0,0,0,0
1609045637142865460,3038,1609045637142865460,-3.24657,-3.83828,-4.29879,-0.0210356,0.00501714,0.811478,0.583983,0,0,0,0,0,0
1609045637246021462,3039,1609045637246021462,-3.13713,-3.81213,-4.27907,-0.0114807,0.00847224,0.809079,0.587527,0,0,0,0,0,0
1609045637349095977,3040,1609045637349095977,-3.02625,-3.77547,-4.27911,-0.00815938,0.00991612,0.809067,0.587576,0,0,0,0,0,0
1609045637452287323,3041,1609045637452287323,-2.91894,-3.73147,-4.29454,-0.00648966,0.00970905,0.808341,0.588599,0,0,0,0,0,0
1609045637522487172,3042,1609045637522487172,-2.83771,-3.70256,-4.31854,-0.00561503,0.00871404,0.805802,0.592095,0,0,0,0,0,0
1609045637624313220,3043,1609045637624313220,-2.79303,-3.68117,-4.3318,-0.00508097,0.00710467,0.803594,0.595114,0,0,0,0,0,0
1609045637727819285,3044,1609045637727819285,-2.74754,-3.65728,-4.36482,-0.00768371,0.0062841,0.799953,0.59998,0,0,0,0,0,0
1609045637830897767,3045,1609045637830897767,-2.70178,-3.62137,-4.40202,-0.00686022,0.00556902,0.795968,0.605274,0,0,0,0,0,0
1609045637934009852,3046,1609045637934009852,-2.63498,-3.57553,-4.44677,-0.00472533,0.00866648,0.791404,0.611214,0,0,0,0,0,0
1609045638036867976,3047,1609045638036867976,-2.59201,-3.53101,-4.49091,-0.0048188,0.00981093,0.786772,0.617147,0,0,0,0,0,0
1609045638139947717,3048,1609045638139947717,-2.51762,-3.47584,-4.52282,-0.00669663,0.00889591,0.7815,0.623806,0,0,0,0,0,0
1609045638242930122,3049,1609045638242930122,-2.44013,-3.4156,-4.55472,-0.00537041,0.00865771,0.776748,0.629729,0,0,0,0,0,0
1609045638346091991,3050,1609045638346091991,-2.36396,-3.3429,-4.58006,-0.00885618,0.00632083,0.770178,0.637736,0,0,0,0,0,0
1609045638552359769,3051,1609045638552359769,-2.29979,-3.28588,-4.60126,-0.00858611,0.00588685,0.766537,0.642116,0,0,0,0,0,0
1609045638622686188,3052,1609045638622686188,-2.26108,-3.24061,-4.62058,-0.00710086,0.00658475,0.761303,0.648324,0,0,0,0,0,0
1609045638724148034,3053,1609045638724148034,-2.21966,-3.18494,-4.63035,-0.00782004,0.0066142,0.756724,0.653654,0,0,0,0,0,0
1609045638827498730,3054,1609045638827498730,-2.19839,-3.14096,-4.63978,-0.00844809,0.0062044,0.754398,0.656334,0,0,0,0,0,0
1609045638827498730,3055,1609045638827498730,-2.18339,-3.07692,-4.65318,-0.00877902,0.00593235,0.750014,0.661337,0,0,0,0,0,0
1609045638930504007,3056,1609045638930504007,-2.1577,-3.02854,-4.66614,-0.00875375,0.00529191,0.748033,0.663582,0,0,0,0,0,0
1609045639033653468,3057,1609045639033653468,-2.12341,-2.96629,-4.67789,-0.00947896,0.00260333,0.744165,0.667923,0,0,0,0,0,0
1609045639137012182,3058,1609045639137012182,-2.0923,-2.89264,-4.71121,-0.00925511,0.00075772,0.744156,0.667941,0,0,0,0,0,0
1609045639239785548,3059,1609045639239785548,-2.06804,-2.81881,-4.73559,-0.0104775,0.000814605,0.744165,0.667913,0,0,0,0,0,0
1609045639342858049,3060,1609045639342858049,-2.03953,-2.74137,-4.74778,-0.0099535,-0.000317485,0.744225,0.667855,0,0,0,0,0,0
1609045639446022915,3061,1609045639446022915,-2.0305,-2.66323,-4.75816,-0.00864811,-0.000216137,0.744583,0.667474,0,0,0,0,0,0
1609045639549229102,3062,1609045639549229102,-2.03126,-2.5849,-4.76865,-0.00864275,0.00107602,0.744723,0.667317,0,0,0,0,0,0
1609045639652482893,3063,1609045639652482893,-2.03797,-2.50651,-4.7861,-0.0134319,0.00483004,0.744306,0.667686,0,0,0,0,0,0
1609045639722569962,3064,1609045639722569962,-2.02699,-2.41427,-4.80634,-0.0188211,0.00814197,0.743919,0.667955,0,0,0,0,0,0
1609045639824326993,3065,1609045639824326993,-2.033,-2.35514,-4.82861,-0.0218408,0.00975079,0.744249,0.667474,0,0,0,0,0,0
1609045639927444752,3066,1609045639927444752,-2.02001,-2.27392,-4.86999,-0.0252857,0.0106049,0.743821,0.667817,0,0,0,0,0,0
1609045640030593950,3067,1609045640030593950,-1.99694,-2.18469,-4.89773,-0.0288919,0.0181892,0.743164,0.668238,0,0,0,0,0,0
1609045640133633331,3068,1609045640133633331,-1.97864,-2.10889,-4.93543,-0.036883,0.0202622,0.743115,0.66784,0,0,0,0,0,0
1609045640236822144,3069,1609045640236822144,-1.97324,-2.04597,-4.95941,-0.0432651,0.0235784,0.743115,0.667347,0,0,0,0,0,0
1609045640339782160,3070,1609045640339782160,-1.98399,-1.99185,-4.99048,-0.0475247,0.0283344,0.742785,0.66724,0,0,0,0,0,0
1609045640443093149,3071,1609045640443093149,-2.00354,-1.95408,-5.01157,-0.049611,0.0302461,0.743319,0.666409,0,0,0,0,0,0
1609045640546091318,3072,1609045640546091318,-2.01753,-1.91924,-5.01909,-0.0527762,0.0296839,0.743762,0.665696,0,0,0,0,0,0
1609045640649213071,3073,1609045640649213071,-2.02709,-1.88556,-5.03198,-0.0545662,0.0310566,0.743289,0.666018,0,0,0,0,0,0
1609045640752310815,3074,1609045640752310815,-2.04101,-1.852,-5.04332,-0.0568345,0.0313831,0.742487,0.666707,0,0,0,0,0,0
1609045640822576990,3075,1609045640822576990,-2.04935,-1.81725,-5.05596,-0.0642983,0.0281742,0.742547,0.666105,0,0,0,0,0,0
1609045640924426200,3076,1609045640924426200,-2.06604,-1.80077,-5.06363,-0.0677007,0.0264669,0.742277,0.666139,0,0,0,0,0,0
1609045641027542242,3077,1609045641027542242,-2.07432,-1.79375,-5.08905,-0.0737041,0.0218618,0.742432,0.665495,0,0,0,0,0,0
1609045641130572179,3078,1609045641130572179,-2.06547,-1.80366,-5.11775,-0.0761563,0.0174207,0.742401,0.665385,0,0,0,0,0,0
1609045641233819182,3079,1609045641233819182,-2.03853,-1.83016,-5.12914,-0.0774543,0.0138262,0.742774,0.664904,0,0,0,0,0,0
1609045641336872138,3080,1609045641336872138,-2.00914,-1.86349,-5.12225,-0.0759101,0.00964937,0.743509,0.664334,0,0,0,0,0,0
1609045641439951890,3081,1609045641439951890,-1.9855,-1.9017,-5.06992,-0.0737078,0.00628718,0.744474,0.66354,0,0,0,0,0,0
1609045641543100360,3082,1609045641543100360,-1.9651,-1.95239,-4.99874,-0.0675294,0.0011805,0.744026,0.664729,0,0,0,0,0,0
1609045641646234528,3083,1609045641646234528,-1.95242,-2.00319,-4.92852,-0.055265,-0.00379819,0.744642,0.665162,0,0,0,0,0,0
1609045641749261387,3084,1609045641749261387,-1.93041,-2.04626,-4.85194,-0.0431656,-0.00908503,0.745622,0.664908,0,0,0,0,0,0
1609045641852151031,3085,1609045641852151031,-1.91393,-2.08812,-4.80043,-0.039803,-0.0160797,0.745633,0.664972,0,0,0,0,0,0
1609045641922435161,3086,1609045641922435161,-1.87106,-2.11437,-4.77665,-0.0369125,-0.018793,0.745617,0.665086,0,0,0,0,0,0
1609045642024623503,3087,1609045642024623503,-1.81067,-2.1383,-4.72931,-0.026464,-0.0133106,0.744614,0.666837,0,0,0,0,0,0
1609045642127518188,3088,1609045642127518188,-1.72435,-2.1748,-4.64246,-0.0278531,-0.0114852,0.744403,0.66705,0,0,0,0,0,0
1609045642230084293,3089,1609045642230084293,-1.66243,-2.23047,-4.49528,-0.0255513,-0.00845914,0.744528,0.667049,0,0,0,0,0,0
1609045642334064486,3090,1609045642334064486,-1.57741,-2.27261,-4.38756,-0.0188685,-0.00741252,0.744794,0.666987,0,0,0,0,0,0
1609045642437238411,3091,1609045642437238411,-1.51819,-2.32526,-4.30296,-0.0136435,-0.00562767,0.745061,0.666833,0,0,0,0,0,0
1609045642540201451,3092,1609045642540201451,-1.47925,-2.37352,-4.24635,-0.00741944,-0.00602698,0.745379,0.666573,0,0,0,0,0,0
1609045642643390702,3093,1609045642643390702,-1.44769,-2.41428,-4.22483,-0.00360948,-0.00560036,0.745568,0.666397,0,0,0,0,0,0
1609045642746403790,3094,1609045642746403790,-1.41534,-2.44328,-4.28903,-0.00360589,-0.00725916,0.74569,0.666243,0,0,0,0,0,0
1609045642849260393,3095,1609045642849260393,-1.37352,-2.46467,-4.38866,-0.00792007,-0.0120499,0.745606,0.666231,0,0,0,0,0,0
1609045642952487821,3096,1609045642952487821,-1.33168,-2.49169,-4.49068,-0.0165797,-0.0182269,0.745705,0.665821,0,0,0,0,0,0
1609045643022535772,3097,1609045643022535772,-1.30898,-2.5045,-4.58951,-0.0255843,-0.0233786,0.745509,0.665594,0,0,0,0,0,0
1609045643124317702,3098,1609045643124317702,-1.2797,-2.50632,-4.66033,-0.0300839,-0.02578,0.744924,0.665972,0,0,0,0,0,0
1609045643227561853,3099,1609045643227561853,-1.22102,-2.50829,-4.73671,-0.0368062,-0.028436,0.74463,0.665855,0,0,0,0,0,0
1609045643330752261,3100,1609045643330752261,-1.14088,-2.51093,-4.72668,-0.0386968,-0.0274554,0.744186,0.666286,0,0,0,0,0,0
1609045643433888393,3101,1609045643433888393,-1.04982,-2.51233,-4.66217,-0.0413933,-0.0294783,0.74383,0.666434,0,0,0,0,0,0
1609045643537136466,3102,1609045643537136466,-0.930993,-2.49635,-4.60705,-0.0406713,-0.0280576,0.743518,0.666888,0,0,0,0,0,0
1609045643640157652,3103,1609045643640157652,-0.782737,-2.47512,-4.5325,-0.0372441,-0.0222629,0.743211,0.667648,0,0,0,0,0,0
1609045643743176219,3104,1609045643743176219,-0.632755,-2.45145,-4.43002,-0.0326157,-0.0146378,0.743414,0.667875,0,0,0,0,0,0
1609045643846183280,3105,1609045643846183280,-0.508334,-2.44477,-4.29765,-0.0234886,-0.00591982,0.743836,0.667923,0,0,0,0,0,0
1609045643949499153,3106,1609045643949499153,-0.389661,-2.43608,-4.23219,-0.0146703,0.00145551,0.744711,0.667224,0,0,0,0,0,0
1609045644052688076,3107,1609045644052688076,-0.286493,-2.43032,-4.20985,-0.00778296,0.00465933,0.744819,0.667205,0,0,0,0,0,0
1609045644224467874,3108,1609045644224467874,-0.190506,-2.40909,-4.2277,-0.00498911,0.00529322,0.744714,0.667344,0,0,0,0,0,0
1609045644224467874,3109,1609045644224467874,-0.147584,-2.39157,-4.26276,-0.00300404,0.00414882,0.745049,0.666991,0,0,0,0,0,0
1609045644327673585,3110,1609045644327673585,-0.094996,-2.37003,-4.28635,-0.00177758,0.00280235,0.745108,0.666936,0,0,0,0,0,0
1609045644430771189,3111,1609045644430771189,-0.0491732,-2.34111,-4.33166,-0.00343599,0.00143252,0.744456,0.667661,0,0,0,0,0,0
1609045644534113952,3112,1609045644534113952,0.00956378,-2.31565,-4.36867,-0.00390929,0.00176706,0.744615,0.66748,0,0,0,0,0,0
1609045644637472326,3113,1609045644637472326,0.0926466,-2.28806,-4.37542,0.000722644,0.00753839,0.744212,0.667901,0,0,0,0,0,0
1609045644739913357,3114,1609045644739913357,0.212518,-2.26029,-4.378,0.00536133,0.0151931,0.743974,0.668014,0,0,0,0,0,0
1609045644843024935,3115,1609045644843024935,0.323893,-2.2307,-4.4164,0.00278394,0.0135971,0.743021,0.669124,0,0,0,0,0,0
1609045644945743634,3116,1609045644945743634,0.424503,-2.18827,-4.58478,-0.000686369,0.0132842,0.743596,0.668497,0,0,0,0,0,0
1609045645049035977,3117,1609045645049035977,0.495998,-2.16067,-4.65244,0.00362208,0.0238035,0.745257,0.666342,0,0,0,0,0,0
1609045645152202674,3118,1609045645152202674,0.523168,-2.12223,-4.65159,-0.00686673,0.0288367,0.744841,0.666583,0,0,0,0,0,0
1609045645222655175,3119,1609045645222655175,0.553261,-2.07912,-4.6229,-0.0158684,0.030912,0.744057,0.667212,0,0,0,0,0,0
1609045645324322666,3120,1609045645324322666,0.587114,-2.05549,-4.56895,-0.0196368,0.0337349,0.743634,0.667447,0,0,0,0,0,0
1609045645427566365,3121,1609045645427566365,0.639921,-2.0243,-4.48807,-0.0182861,0.0326854,0.743701,0.667463,0,0,0,0,0,0
1609045645530709072,3122,1609045645530709072,0.710611,-1.99319,-4.43557,-0.0180263,0.0337257,0.743601,0.667529,0,0,0,0,0,0
1609045645633414275,3123,1609045645633414275,0.772493,-1.96846,-4.36842,-0.0143589,0.0274334,0.743736,0.667756,0,0,0,0,0,0
1609045645737579764,3124,1609045645737579764,0.815224,-1.94457,-4.31561,-0.0111784,0.0180397,0.744291,0.667518,0,0,0,0,0,0
1609045645839857950,3125,1609045645839857950,0.853081,-1.93146,-4.26517,-0.00963667,0.00954311,0.744287,0.667722,0,0,0,0,0,0
1609045645942954181,3126,1609045645942954181,0.864936,-1.91937,-4.21586,-0.00926527,0.00467567,0.745041,0.666937,0,0,0,0,0,0
1609045646046081477,3127,1609045646046081477,0.882671,-1.88489,-4.2207,-0.0102483,0.00223156,0.744195,0.66788,0,0,0,0,0,0
1609045646149152868,3128,1609045646149152868,0.898417,-1.85394,-4.22285,-0.0135863,0.00256054,0.744239,0.66777,0,0,0,0,0,0
1609045646252101996,3129,1609045646252101996,0.895861,-1.82909,-4.27061,-0.0246132,0.00238351,0.744909,0.666708,0,0,0,0,0,0
1609045646322418265,3130,1609045646322418265,0.920428,-1.79018,-4.30131,-0.0272309,0.00524355,0.744451,0.667101,0,0,0,0,0,0
1609045646424073342,3131,1609045646424073342,0.937916,-1.77293,-4.33068,-0.0283165,0.00732594,0.743928,0.667619,0,0,0,0,0,0
1609045646527063027,3132,1609045646527063027,0.954987,-1.74492,-4.38359,-0.0334244,0.0150547,0.743963,0.667215,0,0,0,0,0,0
1609045646630190865,3133,1609045646630190865,0.980417,-1.71099,-4.42388,-0.0356656,0.0231614,0.744336,0.66645,0,0,0,0,0,0
1609045646733434538,3134,1609045646733434538,1.03031,-1.69203,-4.48263,-0.0485262,0.0259037,0.740654,0.669631,0,0,0,0,0,0
1609045646837443332,3135,1609045646837443332,1.08529,-1.67833,-4.53422,-0.0530547,0.0287738,0.741504,0.668229,0,0,0,0,0,0
1609045646939757839,3136,1609045646939757839,1.11701,-1.67405,-4.51434,-0.0547026,0.0307463,0.742169,0.667269,0,0,0,0,0,0
1609045647042907872,3137,1609045647042907872,1.10444,-1.70167,-4.40428,-0.0432903,0.0254654,0.742989,0.667416,0,0,0,0,0,0
1609045647146073035,3138,1609045647146073035,1.12015,-1.7349,-4.33211,-0.0258566,0.0161686,0.744461,0.666969,0,0,0,0,0,0
1609045647249523395,3139,1609045647249523395,1.123,-1.75509,-4.29082,-0.0148758,0.00929852,0.744889,0.666957,0,0,0,0,0,0
1609045647352468802,3140,1609045647352468802,1.15564,-1.75358,-4.31628,-0.00746585,0.0055465,0.744669,0.667369,0,0,0,0,0,0
1609045647422868761,3141,1609045647422868761,1.20171,-1.76211,-4.37029,-0.003283,0.00469175,0.744147,0.667992,0,0,0,0,0,0
1609045647524670627,3142,1609045647524670627,1.2396,-1.76186,-4.39833,-0.00116729,0.00956531,0.743958,0.668157,0,0,0,0,0,0
1609045647627710352,3143,1609045647627710352,1.27268,-1.76409,-4.43845,0.000211042,0.0156699,0.74432,0.667639,0,0,0,0,0,0
1609045647730889795,3144,1609045647730889795,1.27648,-1.75903,-4.47758,0.00137552,0.0180391,0.744565,0.667305,0,0,0,0,0,0
1609045647833893208,3145,1609045647833893208,1.26653,-1.76883,-4.53232,0.00301184,0.0211743,0.744391,0.667401,0,0,0,0,0,0
1609045647937435516,3146,1609045647937435516,1.22827,-1.77635,-4.5884,0.00417041,0.0208632,0.744667,0.667098,0,0,0,0,0,0
1609045648039451002,3147,1609045648039451002,1.20145,-1.77572,-4.63601,0.00530447,0.0204732,0.744545,0.667237,0,0,0,0,0,0
1609045648143130937,3148,1609045648143130937,1.20355,-1.76778,-4.68142,0.00405694,0.0180732,0.744843,0.666983,0,0,0,0,0,0
